Sheath MFC,Sheath Pressure,Pneum. Atomizer MFC,Pneum. Atomizer Press.,Pneum. Impactor Exhaust MFC,Pneum. Impactor Exhaust Press.,Platen Heater,Ink,Ink_temp,Substrate,Print_speed,SPC,Viscosity,Surface Tension,Density,Line,Output
29.604,0.543,650.708,6.205,593.063,0.0,69.8,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
29.604,0.543,649.731,6.22,593.063,0.0,69.8,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
29.604,0.546,650.708,6.205,592.086,0.0,69.5,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
29.604,0.33,671.226,6.527,642.892,0.0,70.5,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
29.507,0.33,671.226,6.52,642.892,0.0,70.8,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
29.507,0.549,701.514,7.114,642.892,0.0,70.8,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.034,1
29.507,0.553,701.514,7.114,641.915,0.0,70.2,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.034,1
29.507,0.308,721.055,7.436,693.698,0.0,70.5,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
29.604,0.308,721.055,7.414,692.721,0.0,70.5,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
29.507,0.309,720.078,7.414,692.721,0.0,69.8,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
29.507,0.311,721.055,7.429,692.721,0.0,69.8,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
29.507,0.311,721.055,7.436,691.744,0.0,70.5,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
29.507,0.562,751.343,8.037,691.744,0.0,70.2,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.036,1
29.507,0.558,751.343,8.037,692.721,0.0,70.8,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.036,1
29.604,0.556,751.343,8.051,692.721,0.0,70.5,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.036,1
29.604,0.558,752.32,8.051,691.744,0.0,70.5,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.036,1
29.507,0.308,770.884,8.403,743.527,0.0,69.8,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
29.507,0.314,770.884,8.403,744.504,0.0,70.5,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
29.604,0.527,800.195,8.938,744.504,0.0,70.2,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.036,1
29.507,0.525,800.195,8.938,743.527,0.0,70.8,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.036,1
29.507,0.299,819.736,9.407,795.31,0.0,69.8,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.034,1
29.507,0.302,819.736,9.407,793.356,0.0,69.8,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.034,1
29.507,0.302,819.736,9.392,794.333,0.0,70.5,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.034,1
29.604,0.501,849.047,9.89,794.333,0.0,70.2,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.039,1
29.507,0.501,849.047,9.897,793.356,0.0,70.2,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.039,1
29.507,0.293,868.588,10.447,844.162,0.0,69.5,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.038,1
29.604,0.501,848.07,9.89,795.31,0.0,70.8,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.045,1
29.604,0.501,849.047,9.897,794.333,0.0,70.2,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.045,1
29.507,0.287,919.394,11.546,894.968,0.0,70.2,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.038,1
29.507,0.287,918.417,11.538,894.968,0.0,69.5,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.038,1
29.604,0.486,948.705,12.081,893.991,0.0,70.5,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.045,1
29.604,0.488,948.705,12.066,894.968,0.0,70.2,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.045,1
29.507,0.488,948.705,12.059,894.968,0.0,69.8,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.045,1
29.507,0.486,948.705,12.066,893.991,0.0,70.2,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.045,1
29.507,0.497,1000.489,13.297,943.82,0.0,70.2,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.047,1
29.507,0.497,999.511,13.304,943.82,0.0,70.2,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.047,1
29.507,0.295,970.2,12.725,944.797,0.0,70.5,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.045,1
29.604,0.295,970.2,12.74,943.82,0.0,70.2,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.045,1
29.507,0.299,970.2,12.725,943.82,0.0,70.2,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.045,1
29.604,0.299,970.2,12.718,944.797,0.0,70.2,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.045,1
39.472,0.358,1020.029,13.201,994.626,0.0,30.4,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.039,1
39.472,0.358,1020.029,13.216,995.603,0.0,30.4,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.039,1
39.472,0.623,1049.34,14.168,994.626,0.0,44.4,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.064,1
39.472,0.623,1050.318,14.154,994.626,0.0,43.7,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.064,1
39.375,0.623,1049.34,14.139,994.626,0.0,43.4,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.064,1
39.472,0.332,116.268,0.733,93.796,0.215,26.9,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.332,116.268,0.733,94.773,0.214,26.9,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.58,145.579,1.179,94.773,0.475,31.4,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.58,146.556,1.179,93.796,0.476,31.4,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.58,146.556,1.179,94.773,0.477,31.4,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.35,1068.881,14.447,1044.455,0.0,29.8,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.044,1
39.375,0.348,1068.881,14.447,1044.455,0.0,30.4,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.044,1
39.472,0.348,1069.858,14.462,1043.478,0.0,30.1,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.044,1
39.472,0.623,1099.169,15.458,1044.455,0.0,45.7,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.07,1
39.375,0.62,1099.169,15.458,1045.432,0.0,45.7,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.07,1
39.375,0.623,1099.169,15.436,1044.455,0.0,45.7,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.07,1
39.472,0.326,1117.733,15.729,1093.307,0.0,30.7,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.046,1
39.375,0.326,1117.733,15.744,1094.284,0.0,31.4,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.046,1
39.472,0.33,1117.733,15.729,1094.284,0.0,31.4,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.046,1
39.472,0.635,1148.999,16.806,1093.307,0.0,47.9,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.075,1
39.472,0.336,165.12,0.93,144.602,0.128,26.9,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.333,165.12,0.93,145.579,0.127,27.6,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.375,0.333,165.12,0.93,145.579,0.125,27.9,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.582,195.408,1.407,144.602,0.396,31.4,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.375,0.58,195.408,1.407,144.602,0.396,31.7,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.58,195.408,1.421,145.579,0.396,31.4,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.324,213.972,1.172,194.431,0.021,27.6,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.326,213.972,1.179,195.408,0.023,26.9,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.375,0.327,213.972,1.179,195.408,0.023,27.6,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.375,0.327,213.972,1.172,194.431,0.021,26.9,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.326,214.949,1.172,194.431,0.023,27.6,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.584,246.214,1.714,196.385,0.306,31.4,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.375,0.586,246.214,1.714,195.408,0.306,31.7,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.375,0.336,264.778,1.509,245.237,0.0,27.6,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.336,263.801,1.502,245.237,0.0,27.6,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.586,295.066,2.066,245.237,0.216,32.3,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.586,296.043,2.066,245.237,0.215,31.7,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.352,316.561,1.912,294.089,0.0,27.6,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.375,0.354,316.561,1.912,294.089,0.0,27.6,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.35,315.584,1.912,294.089,0.0,27.6,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.604,344.895,2.491,295.066,0.134,31.7,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.604,345.872,2.491,294.089,0.136,32.3,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.604,344.895,2.491,294.089,0.133,31.7,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.604,344.895,2.491,293.112,0.131,32.6,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.375,0.37,366.39,2.374,341.964,0.0,27.6,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.372,366.39,2.374,341.964,0.0,27.6,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.641,396.678,3.004,341.964,0.079,32.6,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.375,0.639,396.678,3.004,340.987,0.079,32.6,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.641,396.678,3.004,340.987,0.078,33.3,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.375,0.639,395.701,2.996,341.964,0.078,32.3,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.639,395.701,2.982,341.964,0.076,32.0,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.372,365.413,2.381,341.964,0.0,27.6,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.375,0.37,366.39,2.381,341.964,0.0,27.6,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.37,366.39,2.374,341.964,0.0,26.9,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.665,447.484,3.546,390.816,0.015,32.6,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.665,447.484,3.531,389.839,0.01,32.6,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.391,469.956,3.48,444.553,0.0,27.6,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.375,0.393,470.933,3.48,444.553,0.0,27.6,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.375,0.669,501.221,4.117,443.576,0.0,33.3,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.669,501.221,4.132,444.553,0.0,32.6,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.665,501.221,4.117,443.576,0.0,33.3,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.375,0.394,469.956,3.48,444.553,0.0,27.6,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.393,469.956,3.48,443.576,0.0,27.6,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.375,0.391,469.956,3.48,443.576,0.0,27.9,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.678,552.027,4.762,492.428,0.0,33.3,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.68,551.05,4.762,493.405,0.0,33.3,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.413,570.591,4.74,541.28,0.0,27.9,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.678,600.879,5.414,541.28,0.0,33.3,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.409,621.397,5.451,592.086,0.0,28.5,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.411,620.42,5.451,592.086,0.0,27.9,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.375,0.409,621.397,5.436,592.086,0.0,27.9,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.678,650.708,6.073,592.086,0.0,33.6,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.375,0.678,650.708,6.059,593.063,0.0,33.6,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.678,649.731,6.051,593.063,0.0,33.6,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.675,650.708,6.059,593.063,0.0,33.6,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.675,649.731,6.044,592.086,0.0,33.6,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.684,701.514,6.96,642.892,0.0,34.2,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.684,701.514,6.967,641.915,0.0,34.5,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.407,721.055,6.974,691.744,0.0,28.5,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.375,0.407,721.055,6.989,692.721,0.0,28.5,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.668,0.415,720.078,6.974,642.892,0.0,27.9,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.375,0.418,670.249,6.762,642.892,0.0,27.9,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.421,671.226,6.601,642.892,0.0,27.9,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.419,671.226,6.484,641.915,0.0,27.9,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.375,0.415,671.226,6.242,642.892,0.0,27.9,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.375,0.413,671.226,6.132,641.915,0.0,27.6,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.375,0.687,751.343,7.81,692.721,0.0,34.9,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.046,1
39.375,0.69,751.343,7.81,691.744,0.0,34.9,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.046,1
39.472,0.397,770.884,7.919,743.527,0.0,28.5,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.394,770.884,7.919,744.504,0.0,27.9,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
39.472,0.657,800.195,8.659,744.504,0.0,35.8,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.051,1
39.472,0.659,800.195,8.659,743.527,0.0,35.5,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.051,1
39.472,0.375,819.736,8.806,795.31,0.0,29.1,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.026,1
39.472,0.635,849.047,9.597,795.31,0.0,36.8,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.054,1
39.472,0.637,849.047,9.59,794.333,0.0,36.8,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.054,1
39.375,0.632,849.047,9.604,795.31,0.0,36.8,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.054,1
39.375,0.366,868.588,9.795,844.162,0.0,29.5,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.028,1
39.472,0.366,868.588,9.81,844.162,0.0,29.1,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.028,1
39.472,0.639,899.853,10.63,844.162,0.0,37.7,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.054,1
39.472,0.639,899.853,10.637,845.139,0.0,37.7,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.054,1
39.472,0.363,918.417,10.872,894.968,0.0,29.5,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.037,1
39.472,0.36,919.394,10.872,894.968,0.0,29.5,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.037,1
39.472,0.625,948.705,11.729,894.968,0.0,39.9,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.059,1
39.472,0.623,948.705,11.722,893.991,0.0,39.6,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.059,1
39.472,0.641,1000.489,12.93,944.797,0.0,41.8,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.059,1
39.472,0.641,1000.489,12.938,943.82,0.0,41.8,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.059,1
39.375,0.639,1000.489,12.945,943.82,0.0,41.5,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.059,1
39.472,0.372,970.2,12.022,944.797,0.0,29.5,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.039,1
39.375,0.37,970.2,12.022,943.82,0.0,29.5,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.039,1
39.472,0.374,970.2,12.015,943.82,0.0,29.5,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.039,1
39.472,0.37,969.223,12.015,944.797,0.0,30.1,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.039,1
49.829,0.438,1020.029,13.004,994.626,0.0,70.2,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.031,1
49.829,0.436,1020.029,13.018,995.603,0.0,69.8,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.031,1
49.829,0.438,1020.029,13.018,996.58,0.0,69.8,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.031,1
49.829,0.659,1049.34,13.78,995.603,0.0,70.2,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.024,1
49.829,0.659,1050.318,13.773,994.626,0.0,70.2,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.024,1
49.829,0.661,1049.34,13.788,994.626,0.0,70.2,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.024,1
49.829,0.422,116.268,0.821,93.796,0.271,70.2,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.421,116.268,0.821,94.773,0.271,70.2,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.68,145.579,1.289,94.773,0.542,70.8,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.683,146.556,1.289,94.773,0.542,70.8,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.683,145.579,1.289,93.796,0.543,70.2,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.424,1068.881,14.205,1045.432,0.0,70.2,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.034,1
49.829,0.424,1069.858,14.212,1044.455,0.0,70.2,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.034,1
49.829,0.653,1099.169,15.033,1044.455,0.0,70.8,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.028,1
49.829,0.652,1099.169,15.033,1045.432,0.0,70.2,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.028,1
49.927,0.653,1099.169,15.026,1044.455,0.0,70.2,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.028,1
49.829,0.652,1098.193,15.026,1044.455,0.0,70.2,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.028,1
49.829,0.402,1117.733,15.458,1093.307,0.0,70.5,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.039,1
49.731,0.399,1117.733,15.465,1093.307,0.0,70.2,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.039,1
49.829,0.402,1117.733,15.465,1094.284,0.0,70.2,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.039,1
49.829,0.654,1148.999,16.366,1093.307,0.0,70.5,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.032,1
49.829,0.652,1148.999,16.366,1092.33,0.0,70.5,Silver_2,30.0,LTCC,1,60.0,623,30.0,1.5,0.032,1
49.829,0.424,165.12,1.026,144.602,0.171,70.2,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.424,165.12,1.026,145.579,0.172,69.8,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.678,195.408,1.509,144.602,0.438,71.4,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.731,0.679,195.408,1.509,144.602,0.438,70.8,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.927,0.416,214.949,1.275,195.408,0.054,70.2,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.418,214.949,1.275,194.431,0.054,70.2,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.42,214.949,1.275,195.408,0.054,70.2,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.418,213.972,1.275,194.431,0.051,70.2,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.683,246.214,1.788,194.431,0.337,70.8,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.683,245.237,1.773,194.431,0.338,70.8,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.683,245.237,1.788,195.408,0.341,70.8,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.684,246.214,1.788,195.408,0.338,71.1,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.442,264.778,1.59,245.237,0.0,70.2,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.44,264.778,1.59,246.214,0.0,70.2,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.692,295.066,2.117,245.237,0.245,70.8,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.692,296.043,2.103,245.237,0.244,70.8,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.691,295.066,2.117,246.214,0.243,70.8,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.691,296.043,2.117,244.26,0.241,70.2,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.692,296.043,2.117,246.214,0.243,71.1,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.454,315.584,1.978,293.112,0.0,70.2,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.453,316.561,1.978,295.066,0.0,70.2,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.711,344.895,2.498,294.089,0.165,70.5,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.709,344.895,2.498,295.066,0.165,70.5,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.708,344.895,2.498,293.112,0.165,70.5,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.709,345.872,2.498,294.089,0.164,70.5,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.482,366.39,2.425,341.964,0.0,70.5,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.482,365.413,2.418,340.987,0.0,70.2,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.745,396.678,2.996,341.964,0.11,70.5,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.744,395.701,2.996,341.964,0.11,70.2,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.502,417.196,2.923,389.839,0.0,70.5,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.501,417.196,2.923,390.816,0.0,70.2,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.501,416.219,2.908,390.816,0.0,70.2,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.499,416.219,2.923,389.839,0.0,70.2,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.745,395.701,2.996,341.964,0.115,70.5,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.745,395.701,2.996,340.987,0.112,70.5,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.745,396.678,2.996,340.987,0.11,70.2,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.531,469.956,3.524,444.553,0.0,70.5,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.531,469.956,3.516,443.576,0.0,70.5,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
49.829,0.775,501.221,4.117,443.576,0.0,70.2,Silver_2,30.0,LTCC,0,60.0,623,30.0,1.5,0.0,0
